111
0.2215578556060791,1
32.47448754310608,2
38.523194789886475,3
407.55769896507263,4
407.60031151771545,5
407.638920545578,6
407.69198417663574,7
431.64307713508606,8
435.67542457580566,9
449.78811264038086,10
621.5910353660583,11
621.6634533405304,12
621.9396185874939,13
621.971586227417,14
622.0680742263794,15
622.1407594680786,16
622.1710486412048,17
622.1849739551544,18
622.2135877609253,19
622.2953815460205,20
622.3321146965027,21
622.351419210434,22
622.3875107765198,23
622.4119603633881,24
622.4236445426941,25
622.4849045276642,26
622.5415861606598,27
622.7729625701904,28
622.8085091114044,29
622.8657357692719,30
623.0597834587097,31
623.0805253982544,32
623.1811761856079,33
623.2914319038391,34
623.3354461193085,35
623.360081911087,36
623.4117641448975,37
623.5363042354584,38
623.6002125740051,39
623.7433905601501,40
623.7793259620667,41
623.8233213424683,42
623.8554055690765,43
624.003339767456,44
624.0681138038635,45
624.1298563480377,46
624.1692936420441,47
624.2233550548553,48
624.4141204357147,49
624.6316800117493,50
624.8800981044769,51
625.0197610855103,52
625.1560318470001,53
625.1907525062561,54
625.2198305130005,55
625.3311452865601,56
625.3774878978729,57
625.5224902629852,58
625.599791765213,59
625.8651006221771,60
625.9804117679596,61
626.0637228488922,62
626.1898155212402,63
626.2974426746368,64
626.3585352897644,65
626.505791425705,66
626.7570109367371,67
626.7982695102692,68
626.8605568408966,69
653.9270277023315,70
653.9520909786224,71
749.9995639324188,72
804.6277186870575,73
810.6754741668701,74
