111
0.43013691902160645,1
1.6947388648986816,2
3.2587876319885254,3
5.816089630126953,4
6.521803379058838,5
6.55626654624939,6
10.585737228393555,7
10.598523378372192,8
11.707126379013062,9
13.740743398666382,10
23.42710852622986,11
23.808554887771606,12
24.734338998794556,13
24.750141620635986,14
59.707659006118774,15
67.70480155944824,16
67.80409026145935,17
75.70135402679443,18
76.05709910392761,19
76.83562445640564,20
77.37625074386597,21
77.59366726875305,22
81.52795338630676,23
87.69271564483643,24
90.25821900367737,25
94.35412335395813,26
94.43016266822815,27
97.55851125717163,28
97.59016847610474,29
97.66818428039551,30
97.90932989120483,31
98.1911849975586,32
98.45036554336548,33
98.46654629707336,34
99.639244556427,35
103.69543194770813,36
104.79515552520752,37
106.67960143089294,38
107.77810096740723,39
112.75108861923218,40
115.90715789794922,41
118.92726302146912,42
121.3126449584961,43
121.98243069648743,44
122.01356363296509,45
122.20267724990845,46
123.31833600997925,47
123.54899787902832,48
123.69161200523376,49
124.09315061569214,50
127.91605401039124,51
128.0234091281891,52
135.4112787246704,53
135.43946242332458,54
136.08454179763794,55
137.6326026916504,56
139.03134679794312,57
139.0566442012787,58
139.70567965507507,59
139.72754788398743,60
140.03578734397888,61
153.94338083267212,62
176.08321857452393,63
176.09502029418945,64
189.45604848861694,65
189.48733520507812,66
189.8576340675354,67
190.16335678100586,68
190.6431987285614,69
201.46316480636597,70
201.6762261390686,71
205.15708875656128,72
206.35810947418213,73
206.65116095542908,74
207.88976049423218,75
207.91282844543457,76
208.06956839561462,77
208.08182859420776,78
208.9318127632141,79
208.96335363388062,80
209.13535976409912,81
209.16843509674072,82
209.55145955085754,83
209.6856997013092,84
210.90105366706848,85
212.43779492378235,86
213.31350874900818,87
215.10407996177673,88
215.14289832115173,89
215.21851015090942,90
215.4550588130951,91
215.48849201202393,92
215.5019462108612,93
216.4823398590088,94
216.9831829071045,95
217.04313397407532,96
220.06791377067566,97
220.11917781829834,98
220.2722873687744,99
220.31089973449707,100
220.39282822608948,101
252.32208490371704,102
252.37907648086548,103
252.41321110725403,104
280.88934445381165,105
280.9207458496094,106
281.1912295818329,107
281.24105501174927,108
281.31052470207214,109
281.33052706718445,110
285.8989336490631,111
286.3980219364166,112
286.53915429115295,113
286.5813865661621,114
292.5741591453552,115
292.60509967803955,116
292.6242833137512,117
293.0516905784607,118
293.0683505535126,119
293.2339735031128,120
293.3807384967804,121
294.7112374305725,122
300.66285157203674,123
315.70892000198364,124
318.88779759407043,125
320.2490539550781,126
320.2905077934265,127
320.3210594654083,128
320.39120388031006,129
320.76037430763245,130
320.91021275520325,131
320.9687647819519,132
327.7577819824219,133
329.11116313934326,134
329.1388852596283,135
329.6713936328888,136
329.69514417648315,137
333.2834720611572,138
333.31111216545105,139
341.87092089653015,140
345.5500612258911,141
345.56208062171936,142
345.57678961753845,143
345.7193772792816,144
347.37585282325745,145
347.4030132293701,146
347.57968640327454,147
347.61696219444275,148
353.3673024177551,149
353.43171787261963,150
363.47892785072327,151
363.52379417419434,152
363.7786271572113,153
363.90321493148804,154
365.828733921051,155
365.84789752960205,156
365.8767466545105,157
367.9304528236389,158
367.9551751613617,159
369.30622696876526,160
369.53515791893005,161
369.6722059249878,162
369.6965205669403,163
371.46678376197815,164
371.5426526069641,165
372.0647060871124,166
373.9192600250244,167
373.94710540771484,168
386.04332756996155,169
389.09497261047363,170
389.119003534317,171
389.1310234069824,172
389.14302039146423,173
389.63636922836304,174
389.68863248825073,175
